	FilePath	Line	Logged	Thrown	SetLogicFlag	Return	RecoverFlag	OtherOperation	CatchBlock
ID:88	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Debugger\Debugger.AddIn\TreeModel\Utils.cs	79					if (process == null || process.HasExited) {// Process unexpectedly exited - silently ignore} else {MessageService.ShowException(ex);}		"catch (System.Exception ex) {if (process == null || process.HasExited) {// Process unexpectedly exited - silently ignore} else {MessageService.ShowException(ex);}SD.Log.Error(""ProcessItem cancelled"", ex);}"
ID:89	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\Reports\ICSharpCode.Reports.Core\Project\Xml\MycroParser.cs	68					"Trace.Fail(""Type ""+cname+"" could not be instantiated:\r\n""+e.Message);"		"catch(Exception e){Trace.Fail(""Type ""+cname+"" could not be instantiated:\r\n""+e.Message);}"
ID:90	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\Reports\ICSharpCode.Reports.Core\Project\Xml\MycroParser.cs	151					"Trace.Fail(""Adding to collection failed:\r\n""+e.Message);"		"catch(Exception e){Trace.Fail(""Adding to collection failed:\r\n""+e.Message);}"
ID:91	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\Reports\ICSharpCode.Reports.Core\Project\Xml\MycroParser.cs	162					"Trace.Fail(""List/Collection add failed:\r\n""+e.Message);"		"catch(Exception e){Trace.Fail(""List/Collection add failed:\r\n""+e.Message);}"
ID:92	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\Reports\ICSharpCode.Reports.Core\Project\Xml\MycroParser.cs	178					"Trace.Fail(""Property setter for ""+pname+"" failed:\r\n""+e.Message);"		"catch(Exception e){Trace.Fail(""Property setter for ""+pname+"" failed:\r\n""+e.Message);}"
ID:93	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\Reports\ICSharpCode.Reports.Core\Project\Xml\MycroParser.cs	223	"System.Console.WriteLine(""MycroParser : {0}"",s)"				"String s = String.Format(""Property setter for {0} failed {1}\r\n"",pi.Name, e.Message);"		"catch(Exception e){String s = String.Format(""Property setter for {0} failed {1}\r\n"",pi.Name, e.Message);System.Console.WriteLine(""MycroParser : {0}"",s);}"
ID:94	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\Reports\ICSharpCode.Reports.Core\Project\Xml\MycroWriter.cs	59	writer.WriteComment(ex.ToString())						catch (Exception ex) {writer.WriteComment(ex.ToString());}
ID:95	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.GtkDemo\MainWindow.cs	176			result = null				catch (Exception){result = null;}
ID:96	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.Tests\IndentationTests\TestFiles\TextArea.cs	173	Console.WriteLine (ex)						catch (Exception ex) {Console.WriteLine (ex);}
ID:97	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.Tests\IndentationTests\TestFiles\TextArea.cs	384	"Console.WriteLine (""Error while executing "" + action + "" :"" + e)"						"catch (Exception e) {Console.WriteLine (""Error while executing "" + action + "" :"" + e);}"
ID:98	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.Tests\IndentationTests\TestFiles\TextArea.cs	1236					"GLib.ExceptionManager.RaiseUnhandledException (ex, false);"		"catch (Exception ex) {GLib.ExceptionManager.RaiseUnhandledException (ex, false);}"
ID:99	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.Tests\IndentationTests\TestFiles\TextArea.cs	1753	System.Console.WriteLine (e)						catch (Exception e) {System.Console.WriteLine (e);}
ID:100	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.Tests\IndentationTests\TestFiles\TextArea.cs	2722	"System.Console.WriteLine (""Exception in tooltip provider "" + tp + "" GetItem:"")"						"catch (Exception e) {System.Console.WriteLine (""Exception in tooltip provider "" + tp + "" GetItem:"");System.Console.WriteLine (e);}"
ID:101	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.Tests\IndentationTests\TestFiles\TextArea.cs	2745	"Console.WriteLine (""-------- Exception while creating tooltip:"")"						"catch (Exception e) {Console.WriteLine (""-------- Exception while creating tooltip:"");Console.WriteLine (e);}"
ID:102	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.Tests\TypeSystem\IkvmLoaderTests.cs	50	Console.WriteLine(e)	throw;					catch (Exception e) {Console.WriteLine(e);throw;}
ID:103	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\DragDropSupport.cs	39	"TraceUtil.WriteLineWarning(this, ""ItemDragEvent exception: "" + ex)"						"catch (Exception ex) {TraceUtil.WriteLineWarning(this, ""ItemDragEvent exception: "" + ex);}"
ID:104	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\DragDropSupport.cs	97	"TraceUtil.WriteLineWarning(this, ""Exception in event handler: "" + ex)"						"catch (Exception ex) {TraceUtil.WriteLineWarning(this, ""Exception in event handler: "" + ex);}"
ID:105	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\DragDropSupport.cs	115	"TraceUtil.WriteLineWarning(this, ""Exception in event handler: "" + ex)"						"catch (Exception ex) {TraceUtil.WriteLineWarning(this, ""Exception in event handler: "" + ex);}"
ID:106	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\DragDropSupport.cs	135	"TraceUtil.WriteLineWarning(this, ""Exception in event handler: "" + ex)"						"catch (Exception ex) {TraceUtil.WriteLineWarning(this, ""Exception in event handler: "" + ex);}"
ID:107	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\EventLogList.cs	761	"TraceUtil.WriteLineWarning(this, ""Exception while enabling logging: "" + name + "" "" + ex)"	"throw new Exception(""Error enabling logging for "" + oe+ moreText,showException);"	showException = ex.InnerException		Exception showException = ex;	"String moreText = """";"	"catch (Exception ex){TraceUtil.WriteLineWarning(this, ""Exception while enabling logging: "" + name + "" "" + ex);Console.WriteLine(""Inner: "" + ex.InnerException);Exception showException = ex;// Remove the useless wrapper exceptionif (showException is TargetInvocationException) {showException = ex.InnerException;}String moreText = """";if (showException is InvalidCastException){moreText = "" If this is an Excel event, this ""+ ""exception is likely related to ""+ ""Microsoft problem Q316653 (""+ ""http://support.microsoft.com/default.aspx?""+ ""scid=kb;en-us;Q316653)""+ "". ""+ ""To use events in Excel, please modify ""+ ""the assembly "" + oe._object.GetType().Assembly.GetName().Name+ "" (in the converted assemblies directory) ""+ ""according to the instructions for that ""+ ""problem. Once you have modified the assembly ""+ ""and restarted the Inspector, event ""+ ""tracing will work."";}// Undo the GetEventLoggerDelegateRemoveLoggerInstance(oe);throw new Exception(""Error enabling logging for "" + oe+ moreText,showException);}"
ID:108	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\Dialogs\AttachDialog.cs	52					"ErrorDialog.Show(ex, String.Format(StringParser.Parse(""${res:ComponentInspector.AttachDialog.AttachFailedMessage}""), processId), MessageBoxIcon.Error);"		"catch (Exception ex) {ErrorDialog.Show(ex, String.Format(StringParser.Parse(""${res:ComponentInspector.AttachDialog.AttachFailedMessage}""), processId), MessageBoxIcon.Error);}"
ID:109	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\Dialogs\CastDialog.cs	160					"ErrorDialog.Show(ex, StringParser.Parse(""${res:ComponentInspector.CastDialog.DetermineTypeOfCastFailedMessage}""), MessageBoxIcon.Error);"	continue;	"catch (Exception ex) {ErrorDialog.Show(ex, StringParser.Parse(""${res:ComponentInspector.CastDialog.DetermineTypeOfCastFailedMessage}""), MessageBoxIcon.Error);continue;}"
ID:110	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\Dialogs\CastDialog.cs	178					"ErrorDialog.Show(ex, StringParser.Parse(""${res:ComponentInspector.CastDialog.TypeIncompatibleMessage}""), MessageBoxIcon.Error);"	continue;	"catch (Exception ex) {ErrorDialog.Show(ex, StringParser.Parse(""${res:ComponentInspector.CastDialog.TypeIncompatibleMessage}""), MessageBoxIcon.Error);continue;}"
ID:111	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\Dialogs\ProgressDialog.cs	178	"TraceUtil.WriteLineWarning(this, ""Finished - exception on close "" + ex)"						"catch (Exception ex){TraceUtil.WriteLineWarning(this, ""Finished - exception on close "" + ex);}"
ID:112	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\Dialogs\TracingDialog.cs	52					"ErrorDialog.Show(ex, ""Error setting trace level"", MessageBoxIcon.Error);"		"catch (Exception ex) {ErrorDialog.Show(ex, ""Error setting trace level"", MessageBoxIcon.Error);}"
ID:113	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\TreeNodes\ComCatTreeNode.cs	47					"TraceUtil.WriteLineIf(null, TraceLevel.Info, ""Categories - failure to read: "" + _catInfo._guid + "" "" + ex);"		"catch (Exception ex) { TraceUtil.WriteLineIf(null, TraceLevel.Info, ""Categories - failure to read: "" + _catInfo._guid + "" "" + ex); }"
ID:114	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\ComInterfaceInfo.cs	185					"ErrorDialog.Show(ex,""Warning - this error was detected when attempting ""+ ""to find an ancestor of the interface ""+ _name+ "". This is normal in the case where the type ""+ ""library containing that interface ""+ ""is not available. ""+ ""In other situations this might be a bug and ""+ ""should be reported."",""Warning - Cannot Access Inherited Interface"",MessageBoxIcon.Warning);"		"catch (Exception ex){ErrorDialog.Show(ex,""Warning - this error was detected when attempting ""+ ""to find an ancestor of the interface ""+ _name+ "". This is normal in the case where the type ""+ ""library containing that interface ""+ ""is not available. ""+ ""In other situations this might be a bug and ""+ ""should be reported."",""Warning - Cannot Access Inherited Interface"",MessageBoxIcon.Warning);}"
ID:115	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\ComInterfaceInfo.cs	523	"TraceUtil.WriteLineWarning(this,""Error getting typelib for "" + this + "" ex: "" + ex)"						"catch (Exception ex){TraceUtil.WriteLineWarning(this,""Error getting typelib for "" + this + "" ex: "" + ex);// Ignore}"
ID:116	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\ComObjectInfo.cs	73				return null;			catch (Exception) {return null;}
ID:117	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\ComObjectInfo.cs	118					"TraceUtil.WriteLineIf(typeof(ComObjectInfo), TraceLevel.Info, ""ROT - Exception processing ROT entry: "" + ex);"	progress.UpdateProgress(1);	"catch (Exception ex){TraceUtil.WriteLineIf(typeof(ComObjectInfo), TraceLevel.Info, ""ROT - Exception processing ROT entry: "" + ex);progress.UpdateProgress(1);continue;}"
ID:118	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\ComObjectInfo.cs	278	"TraceUtil.WriteLineWarning(typeof(ComObjectInfo), ""ComObjInfo (type "" + guid + "")"")"	"throw new Exception(""Cannot get TypeLib for object. ""+ ""Getting the TypeLib information for ""+ ""an object is required as this contains ""+ ""the type information used to display ""+ ""the object. "", ex);"				Guid guid = BasicInfo.GuidFromTypeInfo(_typeInfo);	"catch (Exception ex){if (_typeInfo != null){Guid guid = BasicInfo.GuidFromTypeInfo(_typeInfo);TraceUtil.WriteLineWarning(typeof(ComObjectInfo), ""ComObjInfo (type "" + guid + "")"");}TraceUtil.WriteLineWarning(typeof(ComObjectInfo), ""Containing typelib not found:"" + ex);throw new Exception(""Cannot get TypeLib for object. ""+ ""Getting the TypeLib information for ""+ ""an object is required as this contains ""+ ""the type information used to display ""+ ""the object. "", ex);}"
ID:119	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\TypeLibKey.cs	32		"throw new Exception(""Error creating TypeLib key for: "" +guid + "" "" + version, ex);"					"catch (Exception ex){throw new Exception(""Error creating TypeLib key for: "" +guid + "" "" + version, ex);}"
ID:120	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\TypeLibKey.cs	46		"throw new Exception(""Error converting version string for: "" + this, ex);"					"catch (Exception ex){throw new Exception(""Error converting version string for: "" + this, ex);}"
ID:121	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\TypeLibrary.cs	217	"TraceUtil.WriteLineWarning(this, ""Exception reading typelib info during find: "" + this + "" ex: "" + ex)"			return false;			"catch (Exception ex) {TraceUtil.WriteLineWarning(this, ""Exception reading typelib info during find: "" + this + "" ex: "" + ex);return false;}"
ID:122	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\TypeLibrary.cs	245	"TraceUtil.WriteLineInfo(null,""TypeLib - failure to read: ""+ versionKey + "" "" + ex)"						"catch (Exception ex) {TraceUtil.WriteLineInfo(null,""TypeLib - failure to read: ""+ versionKey + "" "" + ex);}"
ID:123	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\TypeLibrary.cs	344	"TraceUtil.WriteLineInfo(typeof(TypeLibrary),""Unregistered typelib restore: "" + fileName + "" exception: "" + ex)"					lib._fileName = fileName;	"catch (Exception ex) {// Get the file name we recorded since its not// registeredlib._fileName = fileName;// Might not be registered, ignore errorTraceUtil.WriteLineInfo(typeof(TypeLibrary),""Unregistered typelib restore: "" + fileName + "" exception: "" + ex);}"
ID:124	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\TypeLibrary.cs	332	"TraceUtil.WriteLineWarning(null, ""TypeLib - deleting bad typelib entry: "" + lib + "" "" + ex)"					lib.ForgetMe();	"catch (Exception ex) {TraceUtil.WriteLineWarning(null, ""TypeLib - deleting bad typelib entry: "" + lib + "" "" + ex);// Something's wrong, don't try and open againlib.ForgetMe();}"
ID:125	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\TypeLibrary.cs	400	"TraceUtil.WriteLineWarning(null, ""TypeLib - deleting bad assy entry: "" + assy + "" "" + ex)"					AssemblySupport.ForgetAssemblyTypeLib(assy);	"catch (Exception ex) {TraceUtil.WriteLineWarning(null, ""TypeLib - deleting bad assy entry: "" + assy + "" "" + ex);// Remove the typelib information associated with the// assemblyAssemblySupport.ForgetAssemblyTypeLib(assy);}"
ID:126	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\TypeLibrary.cs	437	"TraceUtil.WriteLineWarning(null, ""RestoreTypelib - exception"" + ex)"	"throw new Exception(""Unable to restore typelib"", ex);"					"catch (Exception ex) {TraceUtil.WriteLineWarning(null, ""RestoreTypelib - exception"" + ex);throw new Exception(""Unable to restore typelib"", ex);}"
ID:127	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\TypeLibrary.cs	509	"TraceUtil.WriteLineWarning(typeof(TypeLibrary),""GetTypeLib exception (not in registry) ""+ ex)"	"throw new Exception(""Failed to find type library information in registry"", ex);"			"if (lib._iTypeLib == null) {throw new Exception(""Failed to find type library information in registry"", ex);}"		"catch (Exception ex) {// This could be ok, sometimes a typelib is not// in the registryTraceUtil.WriteLineWarning(typeof(TypeLibrary),""GetTypeLib exception (not in registry) ""+ ex);if (lib._iTypeLib == null) {throw new Exception(""Failed to find type library information in registry"", ex);}}"
ID:128	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\TypeLibrary.cs	504	"TraceUtil.WriteLineWarning(typeof(TypeLibrary), ""GetTypeLib exception "" + ex)"	"throw new Exception(""Error getting type library: "", ex);"					"catch (Exception ex) {TraceUtil.WriteLineWarning(typeof(TypeLibrary), ""GetTypeLib exception "" + ex);throw new Exception(""Error getting type library: "", ex);}"
ID:129	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\TypeLibrary.cs	564	"TraceUtil.WriteLineWarning(this, ""Failed to load typelib file: "" + _fileName + "" "" + ex)"			return;			"catch (Exception ex) {TraceUtil.WriteLineWarning(this, ""Failed to load typelib file: "" + _fileName + "" "" + ex);return;}"
ID:130	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\Objects\TypeLibrary.cs	887	"TraceUtil.WriteLineWarning(this, ""TypeLib - failed to load "" + ""PrimaryInteropAssy: "" + _primaryInteropAssyName + "": "" + ex)"						"catch (Exception ex) {TraceUtil.WriteLineWarning(this, ""TypeLib - failed to load "" + ""PrimaryInteropAssy: "" + _primaryInteropAssyName + "": "" + ex);// Continue to try other things}"
